"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"898885x10"	"2x32"	"FxFxT"	65505728
"2580xT"	"50x8"	"CMOVxFxF"	489800
"2580xT"	"50x8"	"CMOVxFxF"	477404
"2580xT"	"50x8"	"CMOVxFxF"	467732
"2580xT"	"50x8"	"CMOVxFxF"	468404
"2580xT"	"50x8"	"CMOVxFxF"	475584
"32x10"	"Fx16"	"FxFxT"	1700
"32x10"	"Fx16"	"FxFxT"	1848
"32x10"	"Fx16"	"FxFxT"	1880
"32x10"	"Fx16"	"FxFxT"	1852
"32x10"	"Fx16"	"FxFxT"	1660
"16777216xF"	"2x8"	"TxTxT"	783503080
"16777216xF"	"2x8"	"TxTxT"	860708156
"16777216xF"	"2x8"	"TxTxT"	818080684
"16777216xF"	"2x8"	"TxTxT"	834270392
"16777216xF"	"2x8"	"TxTxT"	753031580
"898885x10"	"50xF"	"CMOVxTxF"	268581064
"898885x10"	"50xF"	"CMOVxTxF"	265601232
"898885x10"	"50xF"	"CMOVxTxF"	269517888
"898885x10"	"50xF"	"CMOVxTxF"	263897736
"898885x10"	"50xF"	"CMOVxTxF"	265682044
"2580x500"	"10x8"	"FxFxT"	219948
"2580x500"	"10x8"	"FxFxT"	211848
"2580x500"	"10x8"	"FxFxT"	227544
"2580x500"	"10x8"	"FxFxT"	214004
"2580x500"	"10x8"	"FxFxT"	208688
"16777216xT"	"Tx16"	"TxTxT"	44151328020
"16777216xT"	"Tx16"	"TxTxT"	44184050084
"16777216xT"	"Tx16"	"TxTxT"	44088210860
"16777216xT"	"Tx16"	"TxTxT"	44480892916
"16777216xT"	"Tx16"	"TxTxT"	44142777540
"2580xT"	"100x32"	"FxTxT"	354380
"2580xT"	"100x32"	"FxTxT"	347876
"2580xT"	"100x32"	"FxTxT"	348688
"2580xT"	"100x32"	"FxTxT"	348928
"2580xT"	"100x32"	"FxTxT"	344792
"2580xF"	"50x8"	"CMOVxTxF"	462228
"2580xF"	"50x8"	"CMOVxTxF"	452520
"2580xF"	"50x8"	"CMOVxTxF"	440576
"2580xF"	"50x8"	"CMOVxTxF"	447148
"2580xF"	"50x8"	"CMOVxTxF"	453972
"11148x500"	"1x8"	"FxFxF"	1092500
"11148x500"	"1x8"	"FxFxF"	1078424
"11148x500"	"1x8"	"FxFxF"	1098008
"11148x500"	"1x8"	"FxFxF"	1133780
"11148x500"	"1x8"	"FxFxF"	1083100
"3883400xF"	"50x16"	"TxTxF"	746702076
"3883400xF"	"50x16"	"TxTxF"	792821936
"3883400xF"	"50x16"	"TxTxF"	762371024
"3883400xF"	"50x16"	"TxTxF"	745945536
"3883400xF"	"50x16"	"TxTxF"	754905832
"48160xT"	"500x16"	"CMOVxFxT"	18071064
"48160xT"	"500x16"	"CMOVxFxT"	20754136
"48160xT"	"500x16"	"CMOVxFxT"	17758040
"48160xT"	"500x16"	"CMOVxFxT"	17378148
"48160xT"	"500x16"	"CMOVxFxT"	17338956
"32xT"	"2xF"	"CMOVxFxT"	2564
"32xT"	"2xF"	"CMOVxFxT"	2556
"32xT"	"2xF"	"CMOVxFxT"	2380
"32xT"	"2xF"	"CMOVxFxT"	2452
"32xT"	"2xF"	"CMOVxFxT"	2420
"11148x10"	"500x8"	"CMOVxTxT"	1372420
"11148x10"	"500x8"	"CMOVxTxT"	1386200
"11148x10"	"500x8"	"CMOVxTxT"	1408572
"11148x10"	"500x8"	"CMOVxTxT"	1372824
"11148x10"	"500x8"	"CMOVxTxT"	1371964
"138x500"	"1000x32"	"TxTxF"	24984
"138x500"	"1000x32"	"TxTxF"	25068
"138x500"	"1000x32"	"TxTxF"	24752
"138x500"	"1000x32"	"TxTxF"	25004
"138x500"	"1000x32"	"TxTxF"	24456
"138xF"	"Fx8"	"TxFxF"	5908
"138xF"	"Fx8"	"TxFxF"	5968
"138xF"	"Fx8"	"TxFxF"	5812
"138xF"	"Fx8"	"TxFxF"	5840
"138xF"	"Fx8"	"TxFxF"	5716
"898885x500"	"500x32"	"FxTxF"	277249296
"898885x500"	"500x32"	"FxTxF"	275854900
"898885x500"	"500x32"	"FxTxF"	278594040
"898885x500"	"500x32"	"FxTxF"	277945484
"898885x500"	"500x32"	"FxTxF"	275730216
"16777216xT"	"Fx8"	"CMOVxFxT"	8518554368
"16777216xT"	"Fx8"	"CMOVxFxT"	8502157352
"16777216xT"	"Fx8"	"CMOVxFxT"	8502967764
"16777216xT"	"Fx8"	"CMOVxFxT"	8502771560
"16777216xT"	"Fx8"	"CMOVxFxT"	8503058628
"898885xF"	"TxF"	"CMOVxTxF"	801644192
"898885xF"	"TxF"	"CMOVxTxF"	801002312
"898885xF"	"TxF"	"CMOVxTxF"	687449504
"898885xF"	"TxF"	"CMOVxTxF"	691792892
"898885xF"	"TxF"	"CMOVxTxF"	694361356
"16777216x500"	"10xF"	"FxTxT"	2407501032
"16777216x500"	"10xF"	"FxTxT"	2470475012
"16777216x500"	"10xF"	"FxTxT"	2447858108
"16777216x500"	"10xF"	"FxTxT"	2534349660
"16777216x500"	"10xF"	"FxTxT"	2428972332
"898885xT"	"10x32"	"CMOVxFxT"	738168940
"898885xT"	"10x32"	"CMOVxFxT"	783242476
"898885xT"	"10x32"	"CMOVxFxT"	469657436
"898885xT"	"10x32"	"CMOVxFxT"	506570880
"898885xT"	"10x32"	"CMOVxFxT"	522527788
"11148x500"	"2xF"	"FxTxT"	1167404
"11148x500"	"2xF"	"FxTxT"	1187144
"11148x500"	"2xF"	"FxTxT"	1136420
"11148x500"	"2xF"	"FxTxT"	1127628
"11148x500"	"2xF"	"FxTxT"	1149640
"597x500"	"2x8"	"FxTxF"	64436
"597x500"	"2x8"	"FxTxF"	76764
"597x500"	"2x8"	"FxTxF"	61068
"597x500"	"2x8"	"FxTxF"	62344
"597x500"	"2x8"	"FxTxF"	58200
"32x500"	"10x8"	"FxFxF"	5012
"32x500"	"10x8"	"FxFxF"	5156
"32x500"	"10x8"	"FxFxF"	5144
"32x500"	"10x8"	"FxFxF"	5272
"32x500"	"10x8"	"FxFxF"	5128
"16777216xF"	"Fx32"	"FxFxT"	916812756
"16777216xF"	"Fx32"	"FxFxT"	903622152
"16777216xF"	"Fx32"	"FxFxT"	915856772
"16777216xF"	"Fx32"	"FxFxT"	915948472
"16777216xF"	"Fx32"	"FxFxT"	924024604
"2580x500"	"TxF"	"FxFxF"	749672
"2580x500"	"TxF"	"FxFxF"	762128
"2580x500"	"TxF"	"FxFxF"	744680
"2580x500"	"TxF"	"FxFxF"	745244
"2580x500"	"TxF"	"FxFxF"	743976
"898885x500"	"1000x32"	"TxFxT"	123107976
"898885x500"	"1000x32"	"TxFxT"	122850336
"898885x500"	"1000x32"	"TxFxT"	123155008
"898885x500"	"1000x32"	"TxFxT"	122912064
"898885x500"	"1000x32"	"TxFxT"	123243144
"597xT"	"2xF"	"TxFxF"	78032
"597xT"	"2xF"	"TxFxF"	84704
"597xT"	"2xF"	"TxFxF"	74044
"597xT"	"2xF"	"TxFxF"	78284
"597xT"	"2xF"	"TxFxF"	75692
"3883400x500"	"5x16"	"FxTxT"	317187596
"3883400x500"	"5x16"	"FxTxT"	326105764
"3883400x500"	"5x16"	"FxTxT"	341334140
"3883400x500"	"5x16"	"FxTxT"	345675536
"3883400x500"	"5x16"	"FxTxT"	322267644
"208064x10"	"50x16"	"FxTxF"	46006260
"208064x10"	"50x16"	"FxTxF"	46176372
"208064x10"	"50x16"	"FxTxF"	46577424
"208064x10"	"50x16"	"FxTxF"	45875600
"208064x10"	"50x16"	"FxTxF"	47244508
"597x500"	"10xF"	"CMOVxTxF"	95140
"597x500"	"10xF"	"CMOVxTxF"	100024
"597x500"	"10xF"	"CMOVxTxF"	95028
"597x500"	"10xF"	"CMOVxTxF"	96076
"597x500"	"10xF"	"CMOVxTxF"	98804
"3883400xT"	"1xF"	"CMOVxTxF"	5615456940
"3883400xT"	"1xF"	"CMOVxTxF"	5517212768
"3883400xT"	"1xF"	"CMOVxTxF"	5889238932
"3883400xT"	"1xF"	"CMOVxTxF"	5862419996
"3883400xT"	"1xF"	"CMOVxTxF"	5702474980
"16777216xT"	"100x8"	"CMOVxTxF"	36966271864
"16777216xT"	"100x8"	"CMOVxTxF"	36638252672
"16777216xT"	"100x8"	"CMOVxTxF"	37185905708
"16777216xT"	"100x8"	"CMOVxTxF"	37465632304
"16777216xT"	"100x8"	"CMOVxTxF"	37012898432
"32x500"	"Fx16"	"TxTxT"	1248
"32x500"	"Fx16"	"TxTxT"	1464
"32x500"	"Fx16"	"TxTxT"	1424
"32x500"	"Fx16"	"TxTxT"	1352
"32x500"	"Fx16"	"TxTxT"	1200
"138xF"	"1x16"	"FxFxF"	14368
"138xF"	"1x16"	"FxFxF"	17352
"138xF"	"1x16"	"FxFxF"	19536
"138xF"	"1x16"	"FxFxF"	13832
"138xF"	"1x16"	"FxFxF"	17988
"898885xT"	"Tx8"	"CMOVxFxT"	957604212
"898885xT"	"Tx8"	"CMOVxFxT"	963152768
"898885xT"	"Tx8"	"CMOVxFxT"	961806544
"898885xT"	"Tx8"	"CMOVxFxT"	965909940
"898885xT"	"Tx8"	"CMOVxFxT"	966720192
"11148x500"	"1x8"	"CMOVxFxF"	613800
"11148x500"	"1x8"	"CMOVxFxF"	591160
"11148x500"	"1x8"	"CMOVxFxF"	601372
"11148x500"	"1x8"	"CMOVxFxF"	655928
"11148x500"	"1x8"	"CMOVxFxF"	608128
"898885xT"	"500xF"	"CMOVxTxF"	1012699732
"898885xT"	"500xF"	"CMOVxTxF"	1008693188
"898885xT"	"500xF"	"CMOVxTxF"	1029851188
"898885xT"	"500xF"	"CMOVxTxF"	1003229700
"898885xT"	"500xF"	"CMOVxTxF"	1008145280
"3883400x10"	"100x8"	"TxFxF"	795713324
"3883400x10"	"100x8"	"TxFxF"	796151004
"3883400x10"	"100x8"	"TxFxF"	795973020
"3883400x10"	"100x8"	"TxFxF"	792659472
"3883400x10"	"100x8"	"TxFxF"	781372444
"208064xF"	"100x32"	"FxTxF"	53365684
"208064xF"	"100x32"	"FxTxF"	53224760
"208064xF"	"100x32"	"FxTxF"	53688180
"208064xF"	"100x32"	"FxTxF"	52752516
"208064xF"	"100x32"	"FxTxF"	53351864
"898885x10"	"1x8"	"FxFxF"	96828360
"898885x10"	"1x8"	"FxFxF"	84220904
"898885x10"	"1x8"	"FxFxF"	95643652
"898885x10"	"1x8"	"FxFxF"	105423688
"898885x10"	"1x8"	"FxFxF"	102226224
"208064xF"	"5x16"	"TxFxF"	22625272
"208064xF"	"5x16"	"TxFxF"	25870996
"208064xF"	"5x16"	"TxFxF"	24966868
"208064xF"	"5x16"	"TxFxF"	22161520
"208064xF"	"5x16"	"TxFxF"	25253856
"597xF"	"5x8"	"TxFxT"	29728
"597xF"	"5x8"	"TxFxT"	29144
"597xF"	"5x8"	"TxFxT"	34088
"597xF"	"5x8"	"TxFxT"	35984
"597xF"	"5x8"	"TxFxT"	29356
"11148x10"	"50x32"	"FxTxF"	2667848
"11148x10"	"50x32"	"FxTxF"	2575500
"11148x10"	"50x32"	"FxTxF"	2631440
"11148x10"	"50x32"	"FxTxF"	2584152
"11148x10"	"50x32"	"FxTxF"	2610768
"597xT"	"10x8"	"CMOVxTxT"	41804
"597xT"	"10x8"	"CMOVxTxT"	44488
"597xT"	"10x8"	"CMOVxTxT"	40792
"597xT"	"10x8"	"CMOVxTxT"	42768
"597xT"	"10x8"	"CMOVxTxT"	43452
"32x10"	"100x16"	"CMOVxFxF"	4280
"32x10"	"100x16"	"CMOVxFxF"	4040
"32x10"	"100x16"	"CMOVxFxF"	4040
"32x10"	"100x16"	"CMOVxFxF"	4084
"32x10"	"100x16"	"CMOVxFxF"	3832
"138x500"	"50x8"	"TxTxF"	23960
"138x500"	"50x8"	"TxTxF"	23660
"138x500"	"50x8"	"TxTxF"	24232
"138x500"	"50x8"	"TxTxF"	24092
"138x500"	"50x8"	"TxTxF"	23484
"2580x10"	"1000x32"	"FxTxT"	562900
"2580x10"	"1000x32"	"FxTxT"	562904
"2580x10"	"1000x32"	"FxTxT"	555480
"2580x10"	"1000x32"	"FxTxT"	553852
"2580x10"	"1000x32"	"FxTxT"	561616
"3883400xT"	"2x16"	"TxTxT"	2774852060
"3883400xT"	"2x16"	"TxTxT"	2242383788
"3883400xT"	"2x16"	"TxTxT"	3302760916
"3883400xT"	"2x16"	"TxTxT"	3050033544
"3883400xT"	"2x16"	"TxTxT"	2877174916
"2580x10"	"5x32"	"TxFxT"	162900
"2580x10"	"5x32"	"TxFxT"	150372
"2580x10"	"5x32"	"TxFxT"	172224
"2580x10"	"5x32"	"TxFxT"	170720
"2580x10"	"5x32"	"TxFxT"	161416
"138x500"	"1xF"	"CMOVxFxT"	9196
"138x500"	"1xF"	"CMOVxFxT"	10060
"138x500"	"1xF"	"CMOVxFxT"	10404
"138x500"	"1xF"	"CMOVxFxT"	9244
"138x500"	"1xF"	"CMOVxFxT"	9760
"48160xT"	"5xF"	"CMOVxFxF"	18920076
"48160xT"	"5xF"	"CMOVxFxF"	19358620
"48160xT"	"5xF"	"CMOVxFxF"	17835584
"48160xT"	"5xF"	"CMOVxFxF"	18847868
"48160xT"	"5xF"	"CMOVxFxF"	19615972
"208064x10"	"500x16"	"CMOVxTxT"	24866352
"208064x10"	"500x16"	"CMOVxTxT"	24755128
"208064x10"	"500x16"	"CMOVxTxT"	24667248
"208064x10"	"500x16"	"CMOVxTxT"	24489044
"208064x10"	"500x16"	"CMOVxTxT"	24765200
"32xT"	"1000x8"	"CMOVxFxT"	3644
"32xT"	"1000x8"	"CMOVxFxT"	3568
"32xT"	"1000x8"	"CMOVxFxT"	3624
"32xT"	"1000x8"	"CMOVxFxT"	3208
"32xT"	"1000x8"	"CMOVxFxT"	3392
"3883400x10"	"50x16"	"TxFxT"	341571712
"3883400x10"	"50x16"	"TxFxT"	358784104
"3883400x10"	"50x16"	"TxFxT"	346991940
"3883400x10"	"50x16"	"TxFxT"	343706552
"3883400x10"	"50x16"	"TxFxT"	344558528
"11148xF"	"5xF"	"FxTxF"	2437356
"11148xF"	"5xF"	"FxTxF"	2427408
"11148xF"	"5xF"	"FxTxF"	2430792
"11148xF"	"5xF"	"FxTxF"	2361672
"11148xF"	"5xF"	"FxTxF"	2353508
"32x500"	"50x16"	"TxTxF"	4680
"32x500"	"50x16"	"TxTxF"	4344
"32x500"	"50x16"	"TxTxF"	4276
"32x500"	"50x16"	"TxTxF"	4332
"32x500"	"50x16"	"TxTxF"	4076
"16777216xT"	"Tx16"	"TxFxT"	45657849612
"16777216xT"	"Tx16"	"TxFxT"	45695676124
"16777216xT"	"Tx16"	"TxFxT"	45719528312
"16777216xT"	"Tx16"	"TxFxT"	45687794560
"16777216xT"	"Tx16"	"TxFxT"	45762347580
"32xT"	"Tx8"	"TxFxT"	3740
"32xT"	"Tx8"	"TxFxT"	3648
"32xT"	"Tx8"	"TxFxT"	3584
"32xT"	"Tx8"	"TxFxT"	3496
"32xT"	"Tx8"	"TxFxT"	3700
"208064x10"	"5xF"	"CMOVxTxF"	47513164
"208064x10"	"5xF"	"CMOVxTxF"	49294804
"208064x10"	"5xF"	"CMOVxTxF"	49153640
"208064x10"	"5xF"	"CMOVxTxF"	47154472
"208064x10"	"5xF"	"CMOVxTxF"	49058496
"138xF"	"2x16"	"FxFxT"	10296
"138xF"	"2x16"	"FxFxT"	10380
"138xF"	"2x16"	"FxFxT"	12088
"138xF"	"2x16"	"FxFxT"	10016
"138xF"	"2x16"	"FxFxT"	10580
"597x500"	"100x8"	"CMOVxFxT"	78192
"597x500"	"100x8"	"CMOVxFxT"	76364
"597x500"	"100x8"	"CMOVxFxT"	76436
"597x500"	"100x8"	"CMOVxFxT"	74244
"597x500"	"100x8"	"CMOVxFxT"	73820
"16777216xF"	"2x16"	"FxTxF"	2029764432
"16777216xF"	"2x16"	"FxTxF"	2245182176
"16777216xF"	"2x16"	"FxTxF"	2094839260
"16777216xF"	"2x16"	"FxTxF"	2236620784
"16777216xF"	"2x16"	"FxTxF"	2023397096
"16777216x10"	"2x8"	"TxTxT"	785317196
"16777216x10"	"2x8"	"TxTxT"	860007476
"16777216x10"	"2x8"	"TxTxT"	819462496
"16777216x10"	"2x8"	"TxTxT"	832960036
"16777216x10"	"2x8"	"TxTxT"	754065216
"3883400xT"	"5x8"	"CMOVxFxT"	3902254580
"3883400xT"	"5x8"	"CMOVxFxT"	3773479752
"3883400xT"	"5x8"	"CMOVxFxT"	4209293152
"3883400xT"	"5x8"	"CMOVxFxT"	4255348648
"3883400xT"	"5x8"	"CMOVxFxT"	3713939884
"898885xT"	"1x32"	"CMOVxTxT"	421218924
"898885xT"	"1x32"	"CMOVxTxT"	239232044
"898885xT"	"1x32"	"CMOVxTxT"	290362624
"898885xT"	"1x32"	"CMOVxTxT"	327418364
"898885xT"	"1x32"	"CMOVxTxT"	312766196
"208064xT"	"500x8"	"FxFxT"	122855632
"208064xT"	"500x8"	"FxFxT"	122998896
"208064xT"	"500x8"	"FxFxT"	122975336
"208064xT"	"500x8"	"FxFxT"	121531316
"208064xT"	"500x8"	"FxFxT"	122275912
"2580x10"	"100xF"	"TxTxF"	556376
"2580x10"	"100xF"	"TxTxF"	550640
"2580x10"	"100xF"	"TxTxF"	547736
"2580x10"	"100xF"	"TxTxF"	549664
"2580x10"	"100xF"	"TxTxF"	545148
"32x500"	"500x8"	"FxTxT"	4468
"32x500"	"500x8"	"FxTxT"	4248
"32x500"	"500x8"	"FxTxT"	4204
"32x500"	"500x8"	"FxTxT"	3992
"32x500"	"500x8"	"FxTxT"	4216
"2580x500"	"1xF"	"CMOVxTxT"	208516
"2580x500"	"1xF"	"CMOVxTxT"	202260
"2580x500"	"1xF"	"CMOVxTxT"	199568
"2580x500"	"1xF"	"CMOVxTxT"	201756
"2580x500"	"1xF"	"CMOVxTxT"	198588
"138x500"	"Fx32"	"CMOVxFxF"	11064
"138x500"	"Fx32"	"CMOVxFxF"	11116
"138x500"	"Fx32"	"CMOVxFxF"	10960
"138x500"	"Fx32"	"CMOVxFxF"	10884
"138x500"	"Fx32"	"CMOVxFxF"	10436
"2580xF"	"1000xF"	"CMOVxFxT"	458164
"2580xF"	"1000xF"	"CMOVxFxT"	457388
"2580xF"	"1000xF"	"CMOVxFxT"	449724
"2580xF"	"1000xF"	"CMOVxFxT"	448656
"2580xF"	"1000xF"	"CMOVxFxT"	455420
"3883400xT"	"10x8"	"TxFxT"	4637421864
"3883400xT"	"10x8"	"TxFxT"	4137097400
"3883400xT"	"10x8"	"TxFxT"	4594583216
"3883400xT"	"10x8"	"TxFxT"	4750944936
"3883400xT"	"10x8"	"TxFxT"	4473088676
"3883400x500"	"Fx32"	"TxTxT"	170177508
"3883400x500"	"Fx32"	"TxTxT"	170197904
"3883400x500"	"Fx32"	"TxTxT"	170211364
"3883400x500"	"Fx32"	"TxTxT"	170345772
"3883400x500"	"Fx32"	"TxTxT"	170300248
"11148x10"	"2x16"	"TxFxF"	1022532
"11148x10"	"2x16"	"TxFxF"	970728
"11148x10"	"2x16"	"TxFxF"	754552
"11148x10"	"2x16"	"TxFxF"	850068
"11148x10"	"2x16"	"TxFxF"	1079064
"3883400x10"	"FxF"	"FxFxF"	1115881388
"3883400x10"	"FxF"	"FxFxF"	1115711820
"3883400x10"	"FxF"	"FxFxF"	1113929176
"3883400x10"	"FxF"	"FxFxF"	1116198604
"3883400x10"	"FxF"	"FxFxF"	1115559872
"597xF"	"1x16"	"TxTxT"	42504
"597xF"	"1x16"	"TxTxT"	31460
"597xF"	"1x16"	"TxTxT"	22944
"597xF"	"1x16"	"TxTxT"	24168
"597xF"	"1x16"	"TxTxT"	23168
"3883400x500"	"2x16"	"TxFxT"	206731044
"3883400x500"	"2x16"	"TxFxT"	176918372
"3883400x500"	"2x16"	"TxFxT"	230718620
"3883400x500"	"2x16"	"TxFxT"	221311024
"3883400x500"	"2x16"	"TxFxT"	212222136
"2580xF"	"Fx16"	"CMOVxTxT"	88928
"2580xF"	"Fx16"	"CMOVxTxT"	86940
"2580xF"	"Fx16"	"CMOVxTxT"	86496
"2580xF"	"Fx16"	"CMOVxTxT"	86680
"2580xF"	"Fx16"	"CMOVxTxT"	86420
"208064x10"	"1x32"	"FxFxF"	25331712
"208064x10"	"1x32"	"FxFxF"	30975344
"208064x10"	"1x32"	"FxFxF"	33978512
"208064x10"	"1x32"	"FxFxF"	29232308
"208064x10"	"1x32"	"FxFxF"	28126796
"11148xT"	"10x8"	"CMOVxFxF"	1919188
"11148xT"	"10x8"	"CMOVxFxF"	2763652
"11148xT"	"10x8"	"CMOVxFxF"	2785672
"11148xT"	"10x8"	"CMOVxFxF"	2818988
"11148xT"	"10x8"	"CMOVxFxF"	2055480
"11148xT"	"Tx32"	"TxTxF"	4147036
"11148xT"	"Tx32"	"TxTxF"	4047384
"11148xT"	"Tx32"	"TxTxF"	4193872
"11148xT"	"Tx32"	"TxTxF"	4161280
"11148xT"	"Tx32"	"TxTxF"	4161700
"3883400xT"	"1000x8"	"FxTxF"	7701506344
"3883400xT"	"1000x8"	"FxTxF"	7666273384
"3883400xT"	"1000x8"	"FxTxF"	7684030156
"3883400xT"	"1000x8"	"FxTxF"	8252556024
"3883400xT"	"1000x8"	"FxTxF"	7633113836
"898885xT"	"5x32"	"TxTxF"	439189840
"898885xT"	"5x32"	"TxTxF"	550029604
"898885xT"	"5x32"	"TxTxF"	443684224
"898885xT"	"5x32"	"TxTxF"	574132560
"898885xT"	"5x32"	"TxTxF"	515439308
"11148x10"	"500xF"	"FxFxT"	1630764
"11148x10"	"500xF"	"FxFxT"	1625884
"11148x10"	"500xF"	"FxFxT"	1628684
"11148x10"	"500xF"	"FxFxT"	1639340
"11148x10"	"500xF"	"FxFxT"	1633300
"48160xF"	"5x32"	"FxTxT"	3969344
"48160xF"	"5x32"	"FxTxT"	4108464
"48160xF"	"5x32"	"FxTxT"	3617144
"48160xF"	"5x32"	"FxTxT"	3993088
"48160xF"	"5x32"	"FxTxT"	3863196
"2580xF"	"5x8"	"FxTxF"	358180
"2580xF"	"5x8"	"FxTxF"	336760
"2580xF"	"5x8"	"FxTxF"	394012
"2580xF"	"5x8"	"FxTxF"	387332
"2580xF"	"5x8"	"FxTxF"	365484
"11148x10"	"100xF"	"FxFxF"	3046104
"11148x10"	"100xF"	"FxFxF"	3024040
"11148x10"	"100xF"	"FxFxF"	3017300
"11148x10"	"100xF"	"FxFxF"	2979412
"11148x10"	"100xF"	"FxFxF"	3031396
"48160x500"	"1x32"	"TxFxF"	5272196
"48160x500"	"1x32"	"TxFxF"	3388292
"48160x500"	"1x32"	"TxFxF"	4640104
"48160x500"	"1x32"	"TxFxF"	4255544
"48160x500"	"1x32"	"TxFxF"	3285860
"48160x500"	"Tx32"	"CMOVxFxT"	16849292
"48160x500"	"Tx32"	"CMOVxFxT"	16435420
"48160x500"	"Tx32"	"CMOVxFxT"	17367436
"48160x500"	"Tx32"	"CMOVxFxT"	16263144
"48160x500"	"Tx32"	"CMOVxFxT"	16243688
"3883400x500"	"500x32"	"FxFxF"	1227248400
"3883400x500"	"500x32"	"FxFxF"	1231801380
"3883400x500"	"500x32"	"FxFxF"	1228587812
"3883400x500"	"500x32"	"FxFxF"	1227805252
"3883400x500"	"500x32"	"FxFxF"	1227236652
"597xT"	"5xF"	"TxFxT"	44240
"597xT"	"5xF"	"TxFxT"	44424
"597xT"	"5xF"	"TxFxT"	46276
"597xT"	"5xF"	"TxFxT"	45048
"597xT"	"5xF"	"TxFxT"	42628
"208064x500"	"Tx16"	"TxTxT"	91579568
"208064x500"	"Tx16"	"TxTxT"	91484996
"208064x500"	"Tx16"	"TxTxT"	91674660
"208064x500"	"Tx16"	"TxTxT"	91472228
"208064x500"	"Tx16"	"TxTxT"	91439228
"16777216xF"	"5x32"	"FxFxF"	2716499356
"16777216xF"	"5x32"	"FxFxF"	2873492260
"16777216xF"	"5x32"	"FxFxF"	2728774132
"16777216xF"	"5x32"	"FxFxF"	2705921892
"16777216xF"	"5x32"	"FxFxF"	2663084348
"3883400x500"	"Fx8"	"CMOVxFxF"	192562316
"3883400x500"	"Fx8"	"CMOVxFxF"	191939532
"3883400x500"	"Fx8"	"CMOVxFxF"	193694272
"3883400x500"	"Fx8"	"CMOVxFxF"	194118036
"3883400x500"	"Fx8"	"CMOVxFxF"	193726456
"208064xF"	"Fx16"	"CMOVxFxF"	11572980
"208064xF"	"Fx16"	"CMOVxFxF"	11563468
"208064xF"	"Fx16"	"CMOVxFxF"	11571896
"208064xF"	"Fx16"	"CMOVxFxF"	11527480
"208064xF"	"Fx16"	"CMOVxFxF"	11479664
"2580xF"	"100x32"	"CMOVxTxF"	556076
"2580xF"	"100x32"	"CMOVxTxF"	550232
"2580xF"	"100x32"	"CMOVxTxF"	547312
"2580xF"	"100x32"	"CMOVxTxF"	549304
"2580xF"	"100x32"	"CMOVxTxF"	542756
"11148x500"	"10x32"	"CMOVxTxT"	927988
"11148x500"	"10x32"	"CMOVxTxT"	860736
"11148x500"	"10x32"	"CMOVxTxT"	894612
"11148x500"	"10x32"	"CMOVxTxT"	923816
"11148x500"	"10x32"	"CMOVxTxT"	840104
"597x500"	"Fx32"	"TxTxF"	38920
"597x500"	"Fx32"	"TxTxF"	38196
"597x500"	"Fx32"	"TxTxF"	38696
"597x500"	"Fx32"	"TxTxF"	37644
"597x500"	"Fx32"	"TxTxF"	37220
"208064x10"	"50x8"	"CMOVxFxT"	16890096
"208064x10"	"50x8"	"CMOVxFxT"	17022612
"208064x10"	"50x8"	"CMOVxFxT"	16999520
"208064x10"	"50x8"	"CMOVxFxT"	16749196
"208064x10"	"50x8"	"CMOVxFxT"	17251104
"32xT"	"10x32"	"FxFxF"	4972
"32xT"	"10x32"	"FxFxF"	5104
"32xT"	"10x32"	"FxFxF"	5144
"32xT"	"10x32"	"FxFxF"	5180
"32xT"	"10x32"	"FxFxF"	5060
"11148xF"	"500xF"	"TxTxT"	1441216
"11148xF"	"500xF"	"TxTxT"	1436908
"11148xF"	"500xF"	"TxTxT"	1439688
"11148xF"	"500xF"	"TxTxT"	1455748
"11148xF"	"500xF"	"TxTxT"	1446360
"898885xF"	"2x16"	"CMOVxFxF"	76968084
"898885xF"	"2x16"	"CMOVxFxF"	70540664
"898885xF"	"2x16"	"CMOVxFxF"	88519272
"898885xF"	"2x16"	"CMOVxFxF"	89333868
"898885xF"	"2x16"	"CMOVxFxF"	78430928
"48160xF"	"1xF"	"TxTxF"	9144256
"48160xF"	"1xF"	"TxTxF"	8642580
"48160xF"	"1xF"	"TxTxF"	8982168
"48160xF"	"1xF"	"TxTxF"	8865496
"48160xF"	"1xF"	"TxTxF"	8639764
"32xF"	"Tx8"	"CMOVxTxT"	3576
"32xF"	"Tx8"	"CMOVxTxT"	3360
"32xF"	"Tx8"	"CMOVxTxT"	3444
"32xF"	"Tx8"	"CMOVxTxT"	3200
"32xF"	"Tx8"	"CMOVxTxT"	3376
"597xF"	"100x16"	"TxTxF"	120240
"597xF"	"100x16"	"TxTxF"	118660
"597xF"	"100x16"	"TxTxF"	120320
"597xF"	"100x16"	"TxTxF"	119312
"597xF"	"100x16"	"TxTxF"	118916
"3883400x500"	"TxF"	"CMOVxTxF"	4768284012
"3883400x500"	"TxF"	"CMOVxTxF"	4750796484
"3883400x500"	"TxF"	"CMOVxTxF"	4752562504
"3883400x500"	"TxF"	"CMOVxTxF"	4951450500
"3883400x500"	"TxF"	"CMOVxTxF"	4752995912
"138x10"	"Tx16"	"FxTxT"	23456
"138x10"	"Tx16"	"FxTxT"	23380
"138x10"	"Tx16"	"FxTxT"	22904
"138x10"	"Tx16"	"FxTxT"	22560
"138x10"	"Tx16"	"FxTxT"	23008
