"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"898885x10"	"100x8"	"CMOVxTxF"	1395594112
"208064xT"	"2x16"	"TxFxF"	148840868
"208064xT"	"2x16"	"TxFxF"	226561492
"208064xT"	"2x16"	"TxFxF"	224633776
"208064xT"	"2x16"	"TxFxF"	211085764
"208064xT"	"2x16"	"TxFxF"	157126540
"11148x500"	"1x16"	"FxFxF"	5329584
"11148x500"	"1x16"	"FxFxF"	5173692
"11148x500"	"1x16"	"FxFxF"	5244692
"11148x500"	"1x16"	"FxFxF"	5781592
"11148x500"	"1x16"	"FxFxF"	5335556
"16777216x500"	"2xF"	"TxTxT"	34528116804
"16777216x500"	"2xF"	"TxTxT"	35586159268
"16777216x500"	"2xF"	"TxTxT"	34843729148
"16777216x500"	"2xF"	"TxTxT"	35098480580
"16777216x500"	"2xF"	"TxTxT"	34372701892
"16777216x10"	"500xF"	"FxFxF"	49694066872
"16777216x10"	"500xF"	"FxFxF"	49719808244
"16777216x10"	"500xF"	"FxFxF"	49728876420
"16777216x10"	"500xF"	"FxFxF"	49854205088
"16777216x10"	"500xF"	"FxFxF"	49597313480
"48160x500"	"100xF"	"CMOVxFxF"	96184988
"48160x500"	"100xF"	"CMOVxFxF"	96280300
"48160x500"	"100xF"	"CMOVxFxF"	95376788
"48160x500"	"100xF"	"CMOVxFxF"	95619564
"48160x500"	"100xF"	"CMOVxFxF"	95281992
"16777216x10"	"10xF"	"TxFxT"	39222816916
"16777216x10"	"10xF"	"TxFxT"	39806953984
"16777216x10"	"10xF"	"TxFxT"	39493398652
"16777216x10"	"10xF"	"TxFxT"	40287529324
"16777216x10"	"10xF"	"TxFxT"	38870382648
"32x10"	"100xF"	"TxFxT"	24020
"32x10"	"100xF"	"TxFxT"	22512
"32x10"	"100xF"	"TxFxT"	23240
"32x10"	"100xF"	"TxFxT"	23676
"32x10"	"100xF"	"TxFxT"	23380
"208064xT"	"500x32"	"TxFxT"	527911828
"208064xT"	"500x32"	"TxFxT"	527974164
"208064xT"	"500x32"	"TxFxT"	526467012
"208064xT"	"500x32"	"TxFxT"	523165716
"208064xT"	"500x32"	"TxFxT"	528199768
"3883400x500"	"1000x32"	"TxFxF"	9094753580
"3883400x500"	"1000x32"	"TxFxF"	9129643452
"3883400x500"	"1000x32"	"TxFxF"	9103773084
"3883400x500"	"1000x32"	"TxFxF"	9023837000
"3883400x500"	"1000x32"	"TxFxF"	9075087944
"597x10"	"FxF"	"CMOVxTxT"	466800
"597x10"	"FxF"	"CMOVxTxT"	465168
"597x10"	"FxF"	"CMOVxTxT"	466332
"597x10"	"FxF"	"CMOVxTxT"	464608
"597x10"	"FxF"	"CMOVxTxT"	465268
"32xF"	"Fx16"	"TxTxT"	10012
"32xF"	"Fx16"	"TxTxT"	10008
"32xF"	"Fx16"	"TxTxT"	9996
"32xF"	"Fx16"	"TxTxT"	9916
"32xF"	"Fx16"	"TxTxT"	9968
"208064xT"	"500x8"	"FxTxF"	487808160
"208064xT"	"500x8"	"FxTxF"	488582440
"208064xT"	"500x8"	"FxTxF"	486137868
"208064xT"	"500x8"	"FxTxF"	483118828
"208064xT"	"500x8"	"FxTxF"	488848552
"138xF"	"10x16"	"CMOVxTxT"	102988
"138xF"	"10x16"	"CMOVxTxT"	108504
"138xF"	"10x16"	"CMOVxTxT"	126392
"138xF"	"10x16"	"CMOVxTxT"	106416
"138xF"	"10x16"	"CMOVxTxT"	108944
"11148x10"	"Fx16"	"CMOVxTxT"	3934952
"11148x10"	"Fx16"	"CMOVxTxT"	3921852
"11148x10"	"Fx16"	"CMOVxTxT"	3933184
"11148x10"	"Fx16"	"CMOVxTxT"	3927368
"11148x10"	"Fx16"	"CMOVxTxT"	3929116
"16777216x500"	"1000x32"	"TxTxF"	35764429180
"16777216x500"	"1000x32"	"TxTxF"	35837294804
"16777216x500"	"1000x32"	"TxTxF"	35867559388
"16777216x500"	"1000x32"	"TxTxF"	35768604264
"16777216x500"	"1000x32"	"TxTxF"	35649338424
"11148x10"	"1000x32"	"CMOVxTxF"	22403432
"11148x10"	"1000x32"	"CMOVxTxF"	22311636
"11148x10"	"1000x32"	"CMOVxTxF"	22337856
"11148x10"	"1000x32"	"CMOVxTxF"	22278616
"11148x10"	"1000x32"	"CMOVxTxF"	22368492
"16777216x10"	"1000x32"	"CMOVxFxF"	37887271184
"16777216x10"	"1000x32"	"CMOVxFxF"	37975788396
"16777216x10"	"1000x32"	"CMOVxFxF"	38004048496
"16777216x10"	"1000x32"	"CMOVxFxF"	37897150896
"16777216x10"	"1000x32"	"CMOVxFxF"	37773792720
"138x10"	"Tx8"	"TxTxF"	162808
"138x10"	"Tx8"	"TxTxF"	163372
"138x10"	"Tx8"	"TxTxF"	162412
"138x10"	"Tx8"	"TxTxF"	161492
"138x10"	"Tx8"	"TxTxF"	162656
"138xF"	"5x32"	"TxFxT"	105784
"138xF"	"5x32"	"TxFxT"	111720
"138xF"	"5x32"	"TxFxT"	114372
"138xF"	"5x32"	"TxFxT"	104708
"138xF"	"5x32"	"TxFxT"	114380
"3883400xT"	"5x8"	"TxFxF"	6294136468
"3883400xT"	"5x8"	"TxFxF"	6579663600
"3883400xT"	"5x8"	"TxFxF"	7264190288
"3883400xT"	"5x8"	"TxFxF"	7427937496
"3883400xT"	"5x8"	"TxFxF"	6427698200
"16777216xF"	"100x32"	"FxTxF"	27352897364
"16777216xF"	"100x32"	"FxTxF"	27065132176
"16777216xF"	"100x32"	"FxTxF"	27504935092
"16777216xF"	"100x32"	"FxTxF"	27733162544
"16777216xF"	"100x32"	"FxTxF"	27355074208
"208064xT"	"5xF"	"TxTxT"	411204812
"208064xT"	"5xF"	"TxTxT"	421235304
"208064xT"	"5xF"	"TxTxT"	434379636
"208064xT"	"5xF"	"TxTxT"	410083364
"208064xT"	"5xF"	"TxTxT"	421939248
"2580xT"	"10x32"	"FxFxT"	2871628
"2580xT"	"10x32"	"FxFxT"	2821912
"2580xT"	"10x32"	"FxFxT"	2913972
"2580xT"	"10x32"	"FxFxT"	2876348
"2580xT"	"10x32"	"FxFxT"	2776700
"32xT"	"2x16"	"FxFxF"	20656
"32xT"	"2x16"	"FxFxF"	20304
"32xT"	"2x16"	"FxFxF"	20372
"32xT"	"2x16"	"FxFxF"	22600
"32xT"	"2x16"	"FxFxF"	23824
"898885xF"	"Fx16"	"CMOVxFxT"	350142508
"898885xF"	"Fx16"	"CMOVxFxT"	349908836
"898885xF"	"Fx16"	"CMOVxFxT"	353335764
"898885xF"	"Fx16"	"CMOVxFxT"	352886140
"898885xF"	"Fx16"	"CMOVxFxT"	351547356
"597x500"	"1x16"	"FxFxT"	327540
"597x500"	"1x16"	"FxFxT"	453100
"597x500"	"1x16"	"FxFxT"	287772
"597x500"	"1x16"	"FxFxT"	307888
"597x500"	"1x16"	"FxFxT"	283536
"2580xT"	"50xF"	"CMOVxFxF"	4015316
"2580xT"	"50xF"	"CMOVxFxF"	3970792
"2580xT"	"50xF"	"CMOVxFxF"	3936296
"2580xT"	"50xF"	"CMOVxFxF"	3948948
"2580xT"	"50xF"	"CMOVxFxF"	3988456
"208064xT"	"Tx32"	"TxTxF"	701795988
"208064xT"	"Tx32"	"TxTxF"	702217000
"208064xT"	"Tx32"	"TxTxF"	702097880
"208064xT"	"Tx32"	"TxTxF"	702560816
"208064xT"	"Tx32"	"TxTxF"	701151048
"32xT"	"10x16"	"CMOVxFxT"	22400
"32xT"	"10x16"	"CMOVxFxT"	23068
"32xT"	"10x16"	"CMOVxFxT"	23688
"32xT"	"10x16"	"CMOVxFxT"	24416
"32xT"	"10x16"	"CMOVxFxT"	24048
"3883400xF"	"1000x16"	"CMOVxFxF"	8780442508
"3883400xF"	"1000x16"	"CMOVxFxF"	8815415088
"3883400xF"	"1000x16"	"CMOVxFxF"	8789465352
"3883400xF"	"1000x16"	"CMOVxFxF"	8710421360
"3883400xF"	"1000x16"	"CMOVxFxF"	8763606348
"11148xT"	"5x32"	"TxTxF"	10863824
"11148xT"	"5x32"	"TxTxF"	10568100
"11148xT"	"5x32"	"TxTxF"	10004612
"11148xT"	"5x32"	"TxTxF"	9455640
"11148xT"	"5x32"	"TxTxF"	9837128
"48160xT"	"500x16"	"TxTxF"	104382212
"48160xT"	"500x16"	"TxTxF"	104787188
"48160xT"	"500x16"	"TxTxF"	103617436
"48160xT"	"500x16"	"TxTxF"	103258884
"48160xT"	"500x16"	"TxTxF"	103300348
"48160xF"	"Tx8"	"FxTxF"	132248252
"48160xF"	"Tx8"	"FxTxF"	132214852
"48160xF"	"Tx8"	"FxTxF"	132191964
"48160xF"	"Tx8"	"FxTxF"	132391720
"48160xF"	"Tx8"	"FxTxF"	132196616
"16777216xT"	"1x32"	"CMOVxFxT"	24256133244
"16777216xT"	"1x32"	"CMOVxFxT"	24119844724
"16777216xT"	"1x32"	"CMOVxFxT"	26432251672
"16777216xT"	"1x32"	"CMOVxFxT"	27035103256
"16777216xT"	"1x32"	"CMOVxFxT"	24483614248
"48160xF"	"2xF"	"FxFxF"	75790128
"48160xF"	"2xF"	"FxFxF"	72555024
"48160xF"	"2xF"	"FxFxF"	72993996
"48160xF"	"2xF"	"FxFxF"	74373268
"48160xF"	"2xF"	"FxFxF"	79331852
"2580x500"	"50x16"	"FxFxF"	3869104
"2580x500"	"50x16"	"FxFxF"	3968416
"2580x500"	"50x16"	"FxFxF"	3732572
"2580x500"	"50x16"	"FxFxF"	3771136
"2580x500"	"50x16"	"FxFxF"	3987340
"898885xT"	"5x16"	"FxFxF"	1062538016
"898885xT"	"5x16"	"FxFxF"	1395828748
"898885xT"	"5x16"	"FxFxF"	1064766716
"898885xT"	"5x16"	"FxFxF"	1391799492
"898885xT"	"5x16"	"FxFxF"	1261619428
"2580xF"	"5x16"	"FxTxF"	2306192
"2580xF"	"5x16"	"FxTxF"	2126164
"2580xF"	"5x16"	"FxTxF"	2576376
"2580xF"	"5x16"	"FxTxF"	2577816
"2580xF"	"5x16"	"FxTxF"	2358132
"32x10"	"100x16"	"FxTxF"	27208
"32x10"	"100x16"	"FxTxF"	25704
"32x10"	"100x16"	"FxTxF"	26560
"32x10"	"100x16"	"FxTxF"	26384
"32x10"	"100x16"	"FxTxF"	26728
"11148xF"	"100x32"	"CMOVxFxF"	19170424
"11148xF"	"100x32"	"CMOVxFxF"	18861512
"11148xF"	"100x32"	"CMOVxFxF"	19025300
"11148xF"	"100x32"	"CMOVxFxF"	18761608
"11148xF"	"100x32"	"CMOVxFxF"	19019012
"138xT"	"Fx32"	"TxFxT"	55212
"138xT"	"Fx32"	"TxFxT"	55132
"138xT"	"Fx32"	"TxFxT"	54844
"138xT"	"Fx32"	"TxFxT"	54884
"138xT"	"Fx32"	"TxFxT"	54504
"597x10"	"Tx16"	"FxTxF"	943888
"597x10"	"Tx16"	"FxTxF"	946492
"597x10"	"Tx16"	"FxTxF"	941348
"597x10"	"Tx16"	"FxTxF"	948044
"597x10"	"Tx16"	"FxTxF"	945820
"11148x500"	"TxF"	"CMOVxTxT"	23904260
"11148x500"	"TxF"	"CMOVxTxT"	23938220
"11148x500"	"TxF"	"CMOVxTxT"	23884528
"11148x500"	"TxF"	"CMOVxTxT"	23873212
"11148x500"	"TxF"	"CMOVxTxT"	23914920
"16777216x500"	"Fx32"	"CMOVxFxF"	7050855820
"16777216x500"	"Fx32"	"CMOVxFxF"	7050943680
"16777216x500"	"Fx32"	"CMOVxFxF"	7050942316
"16777216x500"	"Fx32"	"CMOVxFxF"	7050979524
"16777216x500"	"Fx32"	"CMOVxFxF"	7050787556
"32xT"	"5x8"	"CMOVxFxF"	21796
"32xT"	"5x8"	"CMOVxFxF"	20784
"32xT"	"5x8"	"CMOVxFxF"	20560
"32xT"	"5x8"	"CMOVxFxF"	24344
"32xT"	"5x8"	"CMOVxFxF"	24320
"597xF"	"500x8"	"CMOVxFxF"	947948
"597xF"	"500x8"	"CMOVxFxF"	950892
"597xF"	"500x8"	"CMOVxFxF"	951984
"597xF"	"500x8"	"CMOVxFxF"	955500
"597xF"	"500x8"	"CMOVxFxF"	949684
"11148xF"	"500x16"	"TxFxF"	22098848
"11148xF"	"500x16"	"TxFxF"	22013632
"11148xF"	"500x16"	"TxFxF"	22100476
"11148xF"	"500x16"	"TxFxF"	22072364
"11148xF"	"500x16"	"TxFxF"	22128148
"2580x500"	"1x32"	"CMOVxTxF"	1884184
"2580x500"	"1x32"	"CMOVxTxF"	1284668
"2580x500"	"1x32"	"CMOVxTxF"	1257796
"2580x500"	"1x32"	"CMOVxTxF"	1400388
"2580x500"	"1x32"	"CMOVxTxF"	1663456
"32x10"	"FxF"	"CMOVxFxF"	16040
"32x10"	"FxF"	"CMOVxFxF"	16188
"32x10"	"FxF"	"CMOVxFxF"	16112
"32x10"	"FxF"	"CMOVxFxF"	16016
"32x10"	"FxF"	"CMOVxFxF"	15940
"11148x10"	"5x16"	"CMOVxFxF"	10170216
"11148x10"	"5x16"	"CMOVxFxF"	9745076
"11148x10"	"5x16"	"CMOVxFxF"	9276496
"11148x10"	"5x16"	"CMOVxFxF"	8788264
"11148x10"	"5x16"	"CMOVxFxF"	9113440
"898885x500"	"1000x8"	"CMOVxTxT"	1807964312
"898885x500"	"1000x8"	"CMOVxTxT"	1801629136
"898885x500"	"1000x8"	"CMOVxTxT"	1814244992
"898885x500"	"1000x8"	"CMOVxTxT"	1805831740
"898885x500"	"1000x8"	"CMOVxTxT"	1807307524
"32xF"	"50xF"	"CMOVxTxT"	23504
"32xF"	"50xF"	"CMOVxTxT"	22116
"32xF"	"50xF"	"CMOVxTxT"	22684
"32xF"	"50xF"	"CMOVxTxT"	23072
"32xF"	"50xF"	"CMOVxTxT"	22856
"138xF"	"1000x8"	"TxFxF"	169060
"138xF"	"1000x8"	"TxFxF"	169528
"138xF"	"1000x8"	"TxFxF"	169112
"138xF"	"1000x8"	"TxFxF"	168252
"138xF"	"1000x8"	"TxFxF"	169188
"3883400xT"	"500x32"	"CMOVxTxF"	14011715816
"3883400xT"	"500x32"	"CMOVxTxF"	14023278824
"3883400xT"	"500x32"	"CMOVxTxF"	14048579864
"3883400xT"	"500x32"	"CMOVxTxF"	13975618344
"3883400xT"	"500x32"	"CMOVxTxF"	13933584504
"48160x500"	"500x32"	"TxFxF"	102247788
"48160x500"	"500x32"	"TxFxF"	102940916
"48160x500"	"500x32"	"TxFxF"	101784648
"48160x500"	"500x32"	"TxFxF"	101724580
"48160x500"	"500x32"	"TxFxF"	101963768
"16777216x500"	"100x8"	"FxTxF"	24735941828
"16777216x500"	"100x8"	"FxTxF"	24442770696
"16777216x500"	"100x8"	"FxTxF"	24901064344
"16777216x500"	"100x8"	"FxTxF"	25103441916
"16777216x500"	"100x8"	"FxTxF"	24774899348
"3883400x500"	"Tx8"	"TxTxT"	16887738240
"3883400x500"	"Tx8"	"TxTxT"	17031940700
"3883400x500"	"Tx8"	"TxTxT"	16786757264
"3883400x500"	"Tx8"	"TxTxT"	16790063508
"3883400x500"	"Tx8"	"TxTxT"	16875236536
"208064xF"	"100x8"	"FxTxT"	307467492
"208064xF"	"100x8"	"FxTxT"	307827612
"208064xF"	"100x8"	"FxTxT"	311456936
"208064xF"	"100x8"	"FxTxT"	303138844
"208064xF"	"100x8"	"FxTxT"	310143648
"2580x500"	"5xF"	"FxTxT"	2995028
"2580x500"	"5xF"	"FxTxT"	2912656
"2580x500"	"5xF"	"FxTxT"	3212200
"2580x500"	"5xF"	"FxTxT"	3162724
"2580x500"	"5xF"	"FxTxT"	3042544
"32xF"	"5x16"	"CMOVxTxF"	21724
"32xF"	"5x16"	"CMOVxTxF"	19668
"32xF"	"5x16"	"CMOVxTxF"	19356
"32xF"	"5x16"	"CMOVxTxF"	23336
"32xF"	"5x16"	"CMOVxTxF"	22836
"16777216x500"	"500x16"	"CMOVxTxT"	30857669828
"16777216x500"	"500x16"	"CMOVxTxT"	30831363504
"16777216x500"	"500x16"	"CMOVxTxT"	30892470124
"16777216x500"	"500x16"	"CMOVxTxT"	30965943696
"16777216x500"	"500x16"	"CMOVxTxT"	30723393520
"898885x10"	"1000x16"	"FxTxT"	1871288884
"898885x10"	"1000x16"	"FxTxT"	1864385136
"898885x10"	"1000x16"	"FxTxT"	1877018880
"898885x10"	"1000x16"	"FxTxT"	1868337420
"898885x10"	"1000x16"	"FxTxT"	1870017568
"2580x10"	"1xF"	"CMOVxTxT"	2746516
"2580x10"	"1xF"	"CMOVxTxT"	2537952
"2580x10"	"1xF"	"CMOVxTxT"	2524324
"2580x10"	"1xF"	"CMOVxTxT"	2559088
"2580x10"	"1xF"	"CMOVxTxT"	2616284
"16777216xT"	"Fx16"	"CMOVxFxF"	13745348952
"16777216xT"	"Fx16"	"CMOVxFxF"	13730843692
"16777216xT"	"Fx16"	"CMOVxFxF"	13736982656
"16777216xT"	"Fx16"	"CMOVxFxF"	13747153520
"16777216xT"	"Fx16"	"CMOVxFxF"	13764548948
"3883400x10"	"1x16"	"FxTxF"	2177680680
"3883400x10"	"1x16"	"FxTxF"	2151373024
"3883400x10"	"1x16"	"FxTxF"	3036195032
"3883400x10"	"1x16"	"FxTxF"	2485418176
"3883400x10"	"1x16"	"FxTxF"	2766004548
"208064xF"	"Fx16"	"TxFxF"	81499832
"208064xF"	"Fx16"	"TxFxF"	81508416
"208064xF"	"Fx16"	"TxFxF"	81539852
"208064xF"	"Fx16"	"TxFxF"	81480468
"208064xF"	"Fx16"	"TxFxF"	81439432
"11148x500"	"Tx32"	"FxTxT"	24521212
"11148x500"	"Tx32"	"FxTxT"	24481548
"11148x500"	"Tx32"	"FxTxT"	24409988
"11148x500"	"Tx32"	"FxTxT"	24529296
"11148x500"	"Tx32"	"FxTxT"	24440260
"138xT"	"10x16"	"CMOVxFxF"	112380
"138xT"	"10x16"	"CMOVxFxF"	118716
"138xT"	"10x16"	"CMOVxFxF"	138208
"138xT"	"10x16"	"CMOVxFxF"	116644
"138xT"	"10x16"	"CMOVxFxF"	119424
"3883400x10"	"100x16"	"TxFxF"	6452453372
"3883400x10"	"100x16"	"TxFxF"	6482931904
"3883400x10"	"100x16"	"TxFxF"	6463642364
"3883400x10"	"100x16"	"TxFxF"	6405715892
"3883400x10"	"100x16"	"TxFxF"	6343294844
"2580x10"	"10xF"	"CMOVxFxF"	3452388
"2580x10"	"10xF"	"CMOVxFxF"	3281764
"2580x10"	"10xF"	"CMOVxFxF"	3449064
"2580x10"	"10xF"	"CMOVxFxF"	3341832
"2580x10"	"10xF"	"CMOVxFxF"	3302152
"11148x500"	"1000x8"	"TxFxT"	22824500
"11148x500"	"1000x8"	"TxFxT"	22631392
"11148x500"	"1000x8"	"TxFxT"	22695860
"11148x500"	"1000x8"	"TxFxT"	22648128
"11148x500"	"1000x8"	"TxFxT"	22705856
"32x10"	"1x32"	"TxFxF"	19568
"32x10"	"1x32"	"TxFxF"	18296
"32x10"	"1x32"	"TxFxF"	18620
"32x10"	"1x32"	"TxFxF"	19304
"32x10"	"1x32"	"TxFxF"	19492
"138xF"	"500x16"	"CMOVxFxF"	165764
"138xF"	"500x16"	"CMOVxFxF"	181680
"138xF"	"500x16"	"CMOVxFxF"	165620
"138xF"	"500x16"	"CMOVxFxF"	163708
"138xF"	"500x16"	"CMOVxFxF"	165156
"138x10"	"1000xF"	"CMOVxTxT"	146516
"138x10"	"1000xF"	"CMOVxTxT"	146356
"138x10"	"1000xF"	"CMOVxTxT"	145776
"138x10"	"1000xF"	"CMOVxTxT"	145852
"138x10"	"1000xF"	"CMOVxTxT"	146320
"48160xT"	"Fx32"	"CMOVxFxT"	26253924
"48160xT"	"Fx32"	"CMOVxFxT"	26013924
"48160xT"	"Fx32"	"CMOVxFxT"	25866988
"48160xT"	"Fx32"	"CMOVxFxT"	25642764
"48160xT"	"Fx32"	"CMOVxFxT"	25561472
"32x10"	"50x8"	"CMOVxTxF"	27280
"32x10"	"50x8"	"CMOVxTxF"	25360
"32x10"	"50x8"	"CMOVxTxF"	26132
"32x10"	"50x8"	"CMOVxTxF"	26324
"32x10"	"50x8"	"CMOVxTxF"	26456
"3883400xF"	"Tx8"	"TxFxF"	17904675420
"3883400xF"	"Tx8"	"TxFxF"	17898090168
"3883400xF"	"Tx8"	"TxFxF"	17935891100
"3883400xF"	"Tx8"	"TxFxF"	17905616380
"3883400xF"	"Tx8"	"TxFxF"	18040486712
"208064x10"	"1000x8"	"CMOVxFxF"	450206924
"208064x10"	"1000x8"	"CMOVxFxF"	454134556
"208064x10"	"1000x8"	"CMOVxFxF"	453224392
"208064x10"	"1000x8"	"CMOVxFxF"	449288676
"208064x10"	"1000x8"	"CMOVxFxF"	450964080
"2580xT"	"2xF"	"CMOVxTxT"	2798568
"2580xT"	"2xF"	"CMOVxTxT"	2613872
"2580xT"	"2xF"	"CMOVxTxT"	2829804
"2580xT"	"2xF"	"CMOVxTxT"	3007544
"2580xT"	"2xF"	"CMOVxTxT"	2907628
"48160x500"	"50x8"	"FxFxF"	72109592
"48160x500"	"50x8"	"FxFxF"	71799672
"48160x500"	"50x8"	"FxFxF"	68113416
"48160x500"	"50x8"	"FxFxF"	72023408
"48160x500"	"50x8"	"FxFxF"	70119024
"32xF"	"Tx32"	"TxFxF"	25668
"32xF"	"Tx32"	"TxFxF"	23980
"32xF"	"Tx32"	"TxFxF"	24732
"32xF"	"Tx32"	"TxFxF"	25004
"32xF"	"Tx32"	"TxFxF"	25124
"32x10"	"Tx16"	"FxFxT"	26740
"32x10"	"Tx16"	"FxFxT"	25188
"32x10"	"Tx16"	"FxFxT"	25880
"32x10"	"Tx16"	"FxFxT"	26460
"32x10"	"Tx16"	"FxFxT"	26088
"597xF"	"100x16"	"FxFxF"	884996
"597xF"	"100x16"	"FxFxF"	904652
"597xF"	"100x16"	"FxFxF"	894152
"597xF"	"100x16"	"FxFxF"	886144
"597xF"	"100x16"	"FxFxF"	892948
"16777216x500"	"100x32"	"TxFxT"	27034164508
"16777216x500"	"100x32"	"TxFxT"	26730005356
"16777216x500"	"100x32"	"TxFxT"	27197483788
"16777216x500"	"100x32"	"TxFxT"	27421546140
"16777216x500"	"100x32"	"TxFxT"	27051951836
"11148xF"	"5x32"	"CMOVxTxT"	10184068
"11148xF"	"5x32"	"CMOVxTxT"	9814328
"11148xF"	"5x32"	"CMOVxTxT"	9368944
"11148xF"	"5x32"	"CMOVxTxT"	8916332
"11148xF"	"5x32"	"CMOVxTxT"	9235152
"208064x10"	"500x16"	"FxFxF"	440726496
"208064x10"	"500x16"	"FxFxF"	440795984
"208064x10"	"500x16"	"FxFxF"	439457928
"208064x10"	"500x16"	"FxFxF"	436749196
"208064x10"	"500x16"	"FxFxF"	442256768
"2580x500"	"2x16"	"TxFxT"	1787156
"2580x500"	"2x16"	"TxFxT"	1230476
"2580x500"	"2x16"	"TxFxT"	1850164
"2580x500"	"2x16"	"TxFxT"	2079872
"2580x500"	"2x16"	"TxFxT"	1993732
"208064x500"	"1x32"	"CMOVxTxT"	109169020
"208064x500"	"1x32"	"CMOVxTxT"	150852460
"208064x500"	"1x32"	"CMOVxTxT"	172607652
"208064x500"	"1x32"	"CMOVxTxT"	138250928
"208064x500"	"1x32"	"CMOVxTxT"	130307244
"11148xF"	"1x8"	"CMOVxTxF"	4057424
"11148xF"	"1x8"	"CMOVxTxF"	3948016
"11148xF"	"1x8"	"CMOVxTxF"	4043136
"11148xF"	"1x8"	"CMOVxTxF"	4434332
"11148xF"	"1x8"	"CMOVxTxF"	4089568
"208064xT"	"100xF"	"CMOVxTxF"	508351040
"208064xT"	"100xF"	"CMOVxTxF"	507448228
"208064xT"	"100xF"	"CMOVxTxF"	513222532
"208064xT"	"100xF"	"CMOVxTxF"	503593572
"208064xT"	"100xF"	"CMOVxTxF"	510348164
"898885x10"	"TxF"	"TxTxF"	3216653200
"898885x10"	"TxF"	"TxTxF"	3214105888
"898885x10"	"TxF"	"TxTxF"	3216089840
"898885x10"	"TxF"	"TxTxF"	3217581372
"898885x10"	"TxF"	"TxTxF"	3214085708
"48160x10"	"5x16"	"TxTxF"	40697280
"48160x10"	"5x16"	"TxTxF"	44157408
"48160x10"	"5x16"	"TxTxF"	34691144
"48160x10"	"5x16"	"TxTxF"	43091600
"48160x10"	"5x16"	"TxTxF"	41445044
"11148xT"	"10x8"	"FxFxT"	11953500
"11148xT"	"10x8"	"FxFxT"	10451876
"11148xT"	"10x8"	"FxFxT"	11373796
"11148xT"	"10x8"	"FxFxT"	11493460
"11148xT"	"10x8"	"FxFxT"	10323144
"898885x10"	"500x16"	"FxTxF"	1801263976
"898885x10"	"500x16"	"FxTxF"	1793950500
"898885x10"	"500x16"	"FxTxF"	1809683484
"898885x10"	"500x16"	"FxTxF"	1806285276
"898885x10"	"500x16"	"FxTxF"	1793537868
"32xT"	"1x16"	"TxTxF"	18008
"32xT"	"1x16"	"TxTxF"	16724
"32xT"	"1x16"	"TxTxF"	17328
"32xT"	"1x16"	"TxTxF"	17640
"32xT"	"1x16"	"TxTxF"	18068
"32xT"	"1000x16"	"CMOVxTxF"	26000
"32xT"	"1000x16"	"CMOVxTxF"	24208
"32xT"	"1000x16"	"CMOVxTxF"	24688
"32xT"	"1000x16"	"CMOVxTxF"	25020
"32xT"	"1000x16"	"CMOVxTxF"	25224
"898885xF"	"FxF"	"TxFxF"	1590161436
"898885xF"	"FxF"	"TxFxF"	1590075544
"898885xF"	"FxF"	"TxFxF"	1589217108
"898885xF"	"FxF"	"TxFxF"	1590460468
"898885xF"	"FxF"	"TxFxF"	1590554344
"3883400x500"	"100x32"	"FxFxT"	6723255348
"3883400x500"	"100x32"	"FxFxT"	6751204528
"3883400x500"	"100x32"	"FxFxT"	6732501508
"3883400x500"	"100x32"	"FxFxT"	6677864328
"3883400x500"	"100x32"	"FxFxT"	6614787540
"208064x10"	"Fx32"	"TxTxT"	94666664
"208064x10"	"Fx32"	"TxTxT"	94644900
"208064x10"	"Fx32"	"TxTxT"	94620948
"208064x10"	"Fx32"	"TxTxT"	94620736
"208064x10"	"Fx32"	"TxTxT"	94569684
"48160x500"	"5x32"	"FxTxT"	44808092
"48160x500"	"5x32"	"FxTxT"	47994880
"48160x500"	"5x32"	"FxTxT"	38197572
"48160x500"	"5x32"	"FxTxT"	46397052
"48160x500"	"5x32"	"FxTxT"	44098680
"32x10"	"1x8"	"CMOVxFxT"	18720
"32x10"	"1x8"	"CMOVxFxT"	15608
"32x10"	"1x8"	"CMOVxFxT"	16428
"32x10"	"1x8"	"CMOVxFxT"	16260
"32x10"	"1x8"	"CMOVxFxT"	15576
"208064xF"	"100x16"	"CMOVxTxT"	316531092
"208064xF"	"100x16"	"CMOVxTxT"	315526124
"208064xF"	"100x16"	"CMOVxTxT"	319646316
"208064xF"	"100x16"	"CMOVxTxT"	311895000
"208064xF"	"100x16"	"CMOVxTxT"	319236816
"208064xT"	"2xF"	"CMOVxFxT"	397473304
"208064xT"	"2xF"	"CMOVxFxT"	428433916
"208064xT"	"2xF"	"CMOVxFxT"	437635564
"208064xT"	"2xF"	"CMOVxFxT"	425981264
"208064xT"	"2xF"	"CMOVxFxT"	407707020
"11148xF"	"2xF"	"TxFxT"	14754872
"11148xF"	"2xF"	"TxFxT"	14711324
"11148xF"	"2xF"	"TxFxT"	13904948
"11148xF"	"2xF"	"TxFxT"	13950328
"11148xF"	"2xF"	"TxFxT"	14723092
"597xF"	"1000x16"	"CMOVxFxT"	907696
"597xF"	"1000x16"	"CMOVxFxT"	910044
"597xF"	"1000x16"	"CMOVxFxT"	921328
"597xF"	"1000x16"	"CMOVxFxT"	909508
"597xF"	"1000x16"	"CMOVxFxT"	909868
"898885x500"	"500x16"	"TxFxT"	1821567008
"898885x500"	"500x16"	"TxFxT"	1813201192
